track_id,track_name,artist_name,album_name,release_date,popularity,duration_ms,explicit,playlist_source,playlist_id,city,artist_genres,artist_popularity,artist_followers,track_popularity,preview_url,markets_available,artist_genres_clean,release_date_parsed,release_year,release_month,release_decade,artist_popularity_is_outlier,track_popularity_is_outlier,artist_followers_is_outlier,duration_ms_is_outlier,duration_minutes,artist_tier,popularity_category,music_era,genre_count,track_age
3Ao4pGywlb4i8WiJgYWRm6,Flewed Out,City Girls,City On Lock,2020-06-20,46,190491,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,65,2778440,46,,184,,2020-06-20,2020.0,6.0,2020.0,False,False,False,False,3.17485,Superstar,Medium,Current,0,5.0
4cg1yakyRSIOjxKM2I7J1q,Digits,Young Thug,Slime Season 3,2016-03-25,76,176386,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,"rap, melodic rap, trap",87,11947605,76,,184,"rap, melodic rap, trap",2016-03-25,2016.0,3.0,2010.0,False,False,False,False,2.939766666666667,Superstar,High,2010s,3,9.0
3NgyTfa2nTddA0VYzB44Iv,Did That Did That,Yung Bans,Yung Bans,2018-12-31,34,126947,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,cloud rap,54,805612,34,,185,cloud rap,2018-12-31,2018.0,12.0,2010.0,False,False,False,False,2.1157833333333333,Large,Low,2010s,1,7.0
3UbBCQJ0SI9QDgtTY4lEHY,We Outta Here! (feat. Young Nudy),Lil Yachty,Nuthin' 2 Prove,2018-10-19,40,232320,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,80,10759566,40,,182,,2018-10-19,2018.0,10.0,2010.0,False,False,False,False,3.872,Superstar,Low,2010s,0,7.0
4vwz0hc8hAM4cVj2AAXGUY,2x,Doe Boy,The Bandprint,2018-10-15,9,174455,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,268533,9,,185,,2018-10-15,2018.0,10.0,2010.0,False,False,False,False,2.907583333333333,Large,Unknown,2010s,0,7.0
5Myn23fz8X1zOGjOdJZG18,Secret (feat. YK Osiris),Ann Marie,Secret (feat. YK Osiris),2018-12-26,0,179146,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,794963,0,,0,,2018-12-26,2018.0,12.0,2010.0,False,False,False,False,2.9857666666666667,Large,,2010s,0,7.0
2Nwpn3WgiEBHyCrfVP2Ngx,Magic City (feat. Asian Doll),Gucci Mane,East Atlanta Santa 3,2019-12-20,20,226538,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,"southern hip hop, rap, trap",79,5894014,20,,185,"southern hip hop, rap, trap",2019-12-20,2019.0,12.0,2010.0,False,False,False,False,3.7756333333333334,Superstar,Unknown,2010s,3,6.0
4TMYf4SaVCnW4bLwC9NtiX,Lonely (feat. Lil Skies),Yung Bans,Yung Bans,2018-12-31,45,194564,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,cloud rap,54,805612,45,,185,cloud rap,2018-12-31,2018.0,12.0,2010.0,False,False,False,False,3.2427333333333332,Large,Medium,2010s,1,7.0
7JdJSSsYdXsqM3cc0rYB6g,Mini Vans,Doe Boy,The Bandprint,2018-10-15,27,209763,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,268533,27,,185,,2018-10-15,2018.0,10.0,2010.0,False,False,False,False,3.49605,Large,Low,2010s,0,7.0
6wWaVoUOzLQJHd3bWAUpdZ,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,Drip Harder,2018-10-05,76,194732,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,89,20850992,76,,182,,2018-10-05,2018.0,10.0,2010.0,False,False,False,False,3.2455333333333334,Superstar,High,2010s,0,7.0
6YXxeDNipkeI0kV6v7QD91,Round (feat. Juice WRLD),Yung Bans,Yung Bans Vol. 5,2018-06-27,48,152798,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,cloud rap,54,805612,48,,185,cloud rap,2018-06-27,2018.0,6.0,2010.0,False,False,False,False,2.5466333333333333,Large,Medium,2010s,1,7.0
4bXi5MxLAeLeo0HlG5d6nG,All Alone Part 1,Trinidad Cardona,Humble Beginnings,2018-09-14,21,139746,False,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,64,335540,21,,185,,2018-09-14,2018.0,9.0,2010.0,False,False,False,False,2.3291,Large,Low,2010s,0,7.0
1zQ6uJovEnJTvExEfAL6vT,Ridin (feat. Landon Cube & YBN Nahmir),Yung Bans,Yung Bans Vol. 5,2018-06-27,50,225103,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,cloud rap,54,805612,50,,185,cloud rap,2018-06-27,2018.0,6.0,2010.0,False,False,False,False,3.751716666666667,Large,Medium,2010s,1,7.0
4WZuRY0CLNJg8P9OFBStEN,Handle It,Ann Marie,Tripolar,2018-04-13,0,195254,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,794963,0,,0,,2018-04-13,2018.0,4.0,2010.0,False,False,False,False,3.2542333333333335,Large,,2010s,0,7.0
5uAMiB0RMCjdq7p5mEjfY1,TALK TO ME NICE,Lil Yachty,Lil Boat 2,2018-03-09,41,173585,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,80,10759566,41,,182,,2018-03-09,2018.0,3.0,2010.0,False,False,False,False,2.8930833333333332,Superstar,Medium,2010s,0,7.0
6qCJpa5l47sbosvtvQLRc0,Figures,Evoni,Figures,2018-09-28,2,192000,False,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,18,7435,2,,184,,2018-09-28,2018.0,9.0,2010.0,True,False,False,False,3.2,Small,Unknown,2010s,0,7.0
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Lil Baby,Drip Harder,2018-10-05,83,145542,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,89,20850992,83,,182,,2018-10-05,2018.0,10.0,2010.0,False,False,False,False,2.4257,Superstar,Viral,2010s,0,7.0
1OAVOMutu0LdzV8dEv7Rb9,Unlove You,Ann Marie,Tripolar,2018-04-13,0,201581,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,794963,0,,0,,2018-04-13,2018.0,4.0,2010.0,False,False,False,False,3.3596833333333334,Large,,2010s,0,7.0
4RgmfIWPyM3ue2JwQHD3Mk,In My Feelings,Ann Marie,Ann Marie,2017-04-04,0,257697,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,794963,0,,0,,2017-04-04,2017.0,4.0,2010.0,False,False,False,False,4.29495,Large,,2010s,0,8.0
2tbIldU1Cfdpat40wyJKkn,Zone 6 (Remix) (feat. Future & 6LACK),Young Nudy,SlimeBall 3,2018-11-02,44,236946,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,72,1635832,44,,185,,2018-11-02,2018.0,11.0,2010.0,False,False,False,False,3.9491,Superstar,Medium,2010s,0,7.0
7CRePTGVlvKL5SeBBUawzM,Okay Bitch (feat. LightSkinKeisha),Tokyo Vanity,B.A.P.S,2018-08-28,20,178360,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,26,98538,20,,185,,2018-08-28,2018.0,8.0,2010.0,True,False,False,False,2.9726666666666666,Medium,Unknown,2010s,0,7.0
1oY3JA45HTXMGu6qdzMgOY,Pop Off,T.R.U.,No Face No Case,2020-02-07,17,142773,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,24,8442,17,,185,,2020-02-07,2020.0,2.0,2020.0,True,False,False,False,2.37955,Small,Unknown,Current,0,5.0
77MhMKDCBu2XNs1Dzu2AK6,Anime World,SahBabii,Squidtastic,2018-08-29,48,194361,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,59,745093,48,,185,melodic rap,2018-08-29,2018.0,8.0,2010.0,False,False,False,False,3.23935,Large,Medium,2010s,1,7.0
7fsNNSLGG8Wi0nFbufCU6L,Know My Rights (feat. Lil Baby),6LACK,6pc Hot EP,2020-06-26,59,194395,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,74,4822788,59,,184,,2020-06-26,2020.0,6.0,2020.0,False,False,False,False,3.239916666666667,Superstar,Medium,Current,0,5.0
049kK6WJl1NTxBIY7ruYjA,"Keep it Going (feat. Mak Sauce, Swerzie, & Nessly)",Irocconthebeat,"Keep It Going (feat. Mak Sauce, Swerzie & Nessly)",2019-08-20,4,173496,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,0,66,4,,185,,2019-08-20,2019.0,8.0,2010.0,True,False,False,False,2.8916,Emerging,Unknown,2010s,0,6.0
6A2WW3Nvu5SvbquyJwAbh5,Do It (feat. LightSkinKeisha),Latto,Mulatto,2018-07-19,16,211000,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,78,2108827,16,,185,,2018-07-19,2018.0,7.0,2010.0,False,False,False,False,3.5166666666666666,Superstar,Unknown,2010s,0,7.0
60klSrmNqzNnonFxtqhrJR,House Party (feat. T3),SahBabii,Barnacles,2020-07-08,34,132821,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,59,745093,34,,185,melodic rap,2020-07-08,2020.0,7.0,2020.0,False,False,False,False,2.2136833333333334,Large,Low,Current,1,5.0
2zUbimuKNWDMCwbqNauLWV,B*tch From Da Souf (Remix),Latto,B*tch From Da Souf (Remix),2019-12-04,51,224119,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,78,2108827,51,,185,,2019-12-04,2019.0,12.0,2010.0,False,False,False,False,3.735316666666667,Superstar,Medium,2010s,0,6.0
7lljb2kxrENpNOZnqDj01h,Army,SahBabii,Squidtastic,2018-08-29,42,174385,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,59,745093,42,,185,melodic rap,2018-08-29,2018.0,8.0,2010.0,False,False,False,False,2.906416666666667,Large,Medium,2010s,1,7.0
2u3EyuCqqV31woqGvO9LBz,Sum 2 Prove,Lil Baby,Sum 2 Prove,2020-01-10,68,205760,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,89,20850992,68,,179,,2020-01-10,2020.0,1.0,2020.0,False,False,False,False,3.429333333333333,Superstar,High,Current,0,5.0
7EWbJUXghym5DDufw9NwI2,Shoot It Out (feat. Worl & Hott LockedN),T.R.U.,No Face No Case,2020-02-07,25,199386,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,24,8442,25,,185,,2020-02-07,2020.0,2.0,2020.0,True,False,False,False,3.3231,Small,Low,Current,0,5.0
7zHsmufvSqrrYJkDhbkW1T,Barnacles,SahBabii,Barnacles,2020-07-08,37,138926,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,59,745093,37,,185,melodic rap,2020-07-08,2020.0,7.0,2020.0,False,False,False,False,2.3154333333333335,Large,Low,Current,1,5.0
6rJmWa5DvQ3Nby3tdcX2L0,East Atlanta Love Letter (feat. Future),6LACK,East Atlanta Love Letter,2018-09-14,53,246088,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,74,4822788,53,,184,,2018-09-14,2018.0,9.0,2010.0,False,False,False,False,4.101466666666667,Superstar,Medium,2010s,0,7.0
61GTXRuuXP6DApbuoiy6Ll,Talk That Talk (Rich Bitch),LightSkinKeisha,Talk That Talk,2020-02-11,24,176363,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,35,187039,24,,185,,2020-02-11,2020.0,2.0,2020.0,False,False,False,False,2.9393833333333332,Large,Low,Current,0,5.0
2j7mcsEz4n5XxMMqqjjB6p,100 Shooters (feat. Meek Mill),Future,100 Shooters (feat. Meek Mill),2019-07-12,48,209120,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,rap,92,21804181,48,,185,rap,2019-07-12,2019.0,7.0,2010.0,False,False,False,False,3.485333333333333,Superstar,Medium,2010s,1,6.0
19VTqucnxJuH6kilNdweTh,Welcome to Atlanta (feat. Ludacris),Jermaine Dupri,Instructions (Explicit Version),2001-10-30,58,200840,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,southern hip hop,61,522794,58,,185,southern hip hop,2001-10-30,2001.0,10.0,2000.0,False,False,False,False,3.3473333333333333,Large,Medium,2000s,1,24.0
3rUwtkurKC7i2oXNM7XmR8,"New Atlanta (feat. Rich Homie Quan, Young Thug, Jermaine Dupri)",Migos,No Label II,2014-06-03,0,280786,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,trap,78,14479445,0,,0,trap,2014-06-03,2014.0,6.0,2010.0,False,False,False,False,4.679766666666667,Superstar,,2010s,1,11.0
25oOaleife6E2MIKmFkPvg,Relationship (feat. Future),Young Thug,Beautiful Thugger Girls,2017-06-16,72,215306,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,"rap, melodic rap, trap",87,11947605,72,,184,"rap, melodic rap, trap",2017-06-16,2017.0,6.0,2010.0,False,False,False,False,3.588433333333333,Superstar,High,2010s,3,8.0
6hVGw7yVUd2bpdHMPCWrtN,March Madness,Future,March Madness,2015-08-31,1,244613,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,rap,92,21804181,1,,0,rap,2015-08-31,2015.0,8.0,2010.0,False,False,False,False,4.076883333333333,Superstar,Unknown,2010s,1,10.0
3j1WBK1zvZd0oosBisQoOp,Zaza (feat. Future),Lil Keed,Trapped On Cleveland 3,2020-08-07,42,221053,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,57,1028839,42,,185,melodic rap,2020-08-07,2020.0,8.0,2020.0,False,False,False,False,3.6842166666666665,Superstar,Medium,Current,1,5.0
7r6LNJT2LqpLpEyZQJPygt,Patek Water (feat. Offset),Future,SUPER SLIMEY,2017-10-20,55,189480,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,rap,92,21804181,55,,173,rap,2017-10-20,2017.0,10.0,2010.0,False,False,False,False,3.158,Superstar,Medium,2010s,1,8.0
0YKvEXArXE4GeGzqCsaifN,Type Of Way,Rich Homie Quan,Type Of Way,2013-01-01,47,256000,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,southern hip hop,68,2946805,47,,173,southern hip hop,2013-01-01,2013.0,1.0,2010.0,False,False,False,False,4.266666666666667,Superstar,Medium,2010s,1,12.0
3EATISg39vr81RXoosDtil,Split It (feat. Moneybagg Yo),Doe Boy,Split It (feat. Moneybagg Yo),2020-05-01,36,171312,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,268533,36,,185,,2020-05-01,2020.0,5.0,2020.0,False,False,False,False,2.8552,Large,Low,Current,0,5.0
22IWDKdWDgx2cAx5RuDgty,Jobs,City Girls,Jobs,2020-06-19,37,121386,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,65,2778440,37,,184,,2020-06-19,2020.0,6.0,2020.0,False,False,False,False,2.0231,Superstar,Low,Current,0,5.0
3nS9a01VvXHQriLqJYwRqG,DOLLAZ ON MY HEAD (feat. Young Thug),Gunna,WUNNA,2020-05-22,76,197760,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,87,9696810,76,,185,melodic rap,2020-05-22,2020.0,5.0,2020.0,False,False,False,False,3.296,Superstar,High,Current,1,5.0
4u8xrKWeF7xBO9kGwIk6u7,Proud Of U (feat. Young Thug),EARTHGANG,Mirrorland,2019-09-06,50,238200,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,64,905377,50,,179,,2019-09-06,2019.0,9.0,2010.0,False,False,False,False,3.97,Large,Medium,2010s,0,6.0
3Isj85ak2yj4EndfKFGs9x,ATL Freestyle,6LACK,6pc Hot EP,2020-06-26,47,204128,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,74,4822788,47,,184,,2020-06-26,2020.0,6.0,2020.0,False,False,False,False,3.4021333333333335,Superstar,Medium,Current,0,5.0
6p8NuHm8uCGnn2Dtbtf7zE,Slippery (feat. Gucci Mane),Migos,Culture,2017-04-07,9,304041,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,trap,78,14479445,9,,0,trap,2017-04-07,2017.0,4.0,2010.0,False,False,False,False,5.06735,Superstar,Unknown,2010s,1,8.0
6fwdbPMwP1zVStm8FybmkO,X (feat. Future),21 Savage,Savage Mode,2016-07-15,72,258880,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,88,22948244,72,,185,,2016-07-15,2016.0,7.0,2010.0,False,False,True,False,4.314666666666667,Superstar,High,2010s,0,9.0
3GxGAhRowXixzk521JQpZu,MICKEY,Lil Yachty,Lil Boat 2,2018-03-09,51,160518,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,80,10759566,51,,182,,2018-03-09,2018.0,3.0,2010.0,False,False,False,False,2.6753,Superstar,Medium,2010s,0,7.0
5tFep7dXGd7vEJ668wTPux,Both (feat. Drake),Gucci Mane,The Return of East Atlanta Santa,2016-12-16,69,190311,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,"southern hip hop, rap, trap",79,5894014,69,,184,"southern hip hop, rap, trap",2016-12-16,2016.0,12.0,2010.0,False,False,False,False,3.17185,Superstar,High,2010s,3,9.0
138po6Dxqzy9ulIMWnBY9D,"Atlanta, GA (feat. Ludacris, The Dream and Gucci Mane)",Shawty Lo,"Atlanta, GA (feat. Ludacris, The Dream and Gucci Mane)",2010-04-27,22,308431,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,"southern hip hop, crunk",46,421875,22,,2,"southern hip hop, crunk",2010-04-27,2010.0,4.0,2010.0,False,False,False,False,5.140516666666667,Large,Low,2010s,2,15.0
1nbYiPgDJ4T3t46Is5Zc26,can't leave without it,21 Savage,i am > i was (Deluxe),2018-12-24,52,205351,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,88,22948244,52,,185,,2018-12-24,2018.0,12.0,2010.0,False,False,True,False,3.4225166666666667,Superstar,Medium,2010s,0,7.0
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),Metro Boomin,NOT ALL HEROES WEAR CAPES (Deluxe),2018-11-06,80,203266,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,88,11175397,80,,182,,2018-11-06,2018.0,11.0,2010.0,False,False,False,False,3.387766666666667,Superstar,High,2010s,0,7.0
252gJUec2oDsGBPcxZs4nX,Walked In,Bankroll Fresh,Life Of A Hot Boy 2 : Real Trapper,2015-07-10,55,198095,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,52,597156,55,,185,,2015-07-10,2015.0,7.0,2010.0,False,False,False,False,3.3015833333333333,Large,Medium,2010s,0,10.0
6o2YQhGPwCdYBPpisPFInv,Top Down,EARTHGANG,Mirrorland,2019-09-06,45,196493,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,64,905377,45,,179,,2019-09-06,2019.0,9.0,2010.0,False,False,False,False,3.2748833333333334,Large,Medium,2010s,0,6.0
2QOE3cXHIz5rP7MujKexlE,Hasta Luego,CalVin,Hasta Luego,2020-07-01,32,177154,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,23,1224,32,,185,,2020-07-01,2020.0,7.0,2020.0,True,False,False,False,2.952566666666667,Small,Low,Current,0,5.0
6bv4WvcUsV2gZXl54d3yst,It's Up Freestyle,Lil Keed,It's Up Freestyle,2019-07-17,49,159745,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,57,1028839,49,,185,melodic rap,2019-07-17,2019.0,7.0,2010.0,False,False,False,False,2.6624166666666667,Superstar,Medium,2010s,1,6.0
2BoeDIEzoS9diuyaqqVaDh,Faygo Dreams,6 Dogs,6 Dogs,2017-07-03,68,171906,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,"cloud rap, emo rap, melodic rap",54,302057,68,,185,"cloud rap, emo rap, melodic rap",2017-07-03,2017.0,7.0,2010.0,False,False,False,False,2.8651,Large,High,2010s,3,8.0
3furL4HLywxNWxxfTB7wVJ,Stress Relief (with G Herbo),Ann Marie,Stress Relief (with G Herbo),2020-07-10,0,160145,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,54,794963,0,,0,,2020-07-10,2020.0,7.0,2020.0,False,False,False,False,2.6690833333333335,Large,,Current,0,5.0
0S3KrFpg2kmUpTzPUyz57D,Drop Top Lexus,BIGBABYGUCCI,Send Help,2019-08-13,0,133041,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,"rage rap, underground hip hop",49,69147,0,,0,"rage rap, underground hip hop",2019-08-13,2019.0,8.0,2010.0,False,False,False,False,2.21735,Medium,,2010s,2,6.0
6DqvLcHjCvStnV0w9eq6qg,Twisted (feat. 42 Dugg),Lil Keed,Trapped On Cleveland 3,2020-08-07,29,160573,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,melodic rap,57,1028839,29,,185,melodic rap,2020-08-07,2020.0,8.0,2020.0,False,False,False,False,2.6762166666666665,Superstar,Low,Current,1,5.0
5mmBGt0eDnKFwwBoWeIqWA,Choppa Talk (feat. TyFontaine),Guapdad 4000,Choppa Talk (feat. TyFontaine),2020-07-31,0,155076,True,This is ATLANTA,0mBSStzB98mFppVVGgt4PO,Atlanta,,53,122421,0,,0,,2020-07-31,2020.0,7.0,2020.0,False,False,False,False,2.5846,Large,,Current,0,5.0
3eW3brBXFNI992RsCy3cRo,Da Blow,Lil Jon & The East Side Boyz,Crunk Juice,2004-11-16,52,359640,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"crunk, southern hip hop",67,1075411,52,,185,"crunk, southern hip hop",2004-11-16,2004.0,11.0,2000.0,False,False,False,False,5.994,Superstar,Medium,2000s,2,21.0
7guFTOd0fuKZoT2Z6LQE9w,FDB,Young Dro,High Times,2013-10-15,0,220807,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, crunk",56,868054,0,,0,"southern hip hop, crunk",2013-10-15,2013.0,10.0,2010.0,False,False,False,False,3.6801166666666667,Large,,2010s,2,12.0
2SuMoyOaAVBg5AzfKyZaKV,U Don't Know Me,T.I.,Urban Legend,2004-11-28,58,243506,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,southern hip hop,79,5078096,58,,185,southern hip hop,2004-11-28,2004.0,11.0,2000.0,False,False,False,False,4.058433333333333,Superstar,Medium,2000s,1,21.0
48F4fY1pKOTWN1H8q99dJE,You Don't Want Drama,8Ball & MJG,Living Legends,2005-10-04,52,273973,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, crunk",51,367286,52,,170,"southern hip hop, crunk",2005-10-04,2005.0,10.0,2000.0,False,False,False,False,4.566216666666667,Large,Medium,2000s,2,20.0
3WDS4uYoR0rOsdtxFCWl1P,Go Head,Gucci Mane,Trap House (Explicit),2005,38,304453,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, rap, trap",79,5894014,38,,1,"southern hip hop, rap, trap",,,,,False,False,False,False,5.074216666666667,Superstar,Low,Unknown,3,
44LFap7VrB4356vfbQOZHg,Set It Off,JUVENILE,Project English,2001-01-01,51,257000,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, crunk, new orleans bounce, bounce",62,1095280,51,,180,"southern hip hop, crunk, new orleans bounce, bounce",2001-01-01,2001.0,1.0,2000.0,False,False,False,False,4.283333333333333,Superstar,Medium,2000s,4,24.0
4Gn8x8KtzrFqEB9wDlBC8g,Thug Motivation 101,Jeezy,Let's Get It: Thug Motivation 101,2005,55,194426,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, crunk, rap, gangster rap",75,2524418,55,,3,"southern hip hop, crunk, rap, gangster rap",,,,,False,False,False,False,3.2404333333333333,Superstar,Medium,Unknown,4,
6tb154mR85vD4BgkRcg3WD,Bricks (feat. OJ & Yo Gotti),Gucci Mane,The State vs. Radric Davis (Deluxe),2009-12-04,50,285727,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, rap, trap",79,5894014,50,,8,"southern hip hop, rap, trap",2009-12-04,2009.0,12.0,2000.0,False,False,False,False,4.7621166666666666,Superstar,Medium,2000s,3,16.0
36vjs14mqcOXQEZrFnK0Kp,Spend It,2 Chainz,Codeine Cowboy,2011-02-22,46,209659,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, rap",78,8242540,46,,185,"southern hip hop, rap",2011-02-22,2011.0,2.0,2010.0,False,False,False,False,3.4943166666666667,Superstar,Medium,2010s,2,14.0
13aXosb9ASn6tRQbfw1WPU,Dope Boyz,T.I.,I'm Serious,2001-10-01,37,264840,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,southern hip hop,79,5078096,37,,172,southern hip hop,2001-10-01,2001.0,10.0,2000.0,False,False,False,False,4.414,Superstar,Low,2000s,1,24.0
5fst2COuMGJQ7PzSRYGVj5,Make tha Trap Say Aye (feat. Gucci Mane),OJ Da Juiceman,The Otha Side of the Trap,2009-01-27,46,258746,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, trap",50,366101,46,,2,"southern hip hop, trap",2009-01-27,2009.0,1.0,2000.0,False,False,False,False,4.312433333333333,Large,Medium,2000s,2,16.0
5l53XkYN5rTYmdJ0P2GKFT,Duffle Bag Boy,Playaz Circle,Supply & Demand,2007-10-30,1,258272,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,southern hip hop,43,60785,1,,0,southern hip hop,2007-10-30,2007.0,10.0,2000.0,False,False,False,False,4.3045333333333335,Medium,Unknown,2000s,1,18.0
5Rkbnhwkb6oiqq1HQcXirN,Rubber Band Man,T.I.,Trap Muzik,2003-08-18,56,347506,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,southern hip hop,79,5078096,56,,185,southern hip hop,2003-08-18,2003.0,8.0,2000.0,False,False,False,False,5.791766666666667,Superstar,Medium,2000s,1,22.0
34jo8lLdlFi2GoWJE7YeDv,Pillz,Gucci Mane,Hard to Kill,2006-10-10,41,311160,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, rap, trap",79,5894014,41,,185,"southern hip hop, rap, trap",2006-10-10,2006.0,10.0,2000.0,False,False,False,False,5.186,Superstar,Medium,2000s,3,19.0
59xyRqG06dGbTmmJFVFbyQ,Dem Boyz,Boyz N Da Hood,Boyz N Da Hood,2005-06-21,57,256800,True,Atlanta Trap Music,1OweetvkikLyH5mGEGT4lh,Atlanta,"southern hip hop, crunk",44,671816,57,,184,"southern hip hop, crunk",2005-06-21,2005.0,6.0,2000.0,False,False,False,False,4.28,Large,Medium,2000s,2,20.0
